tipo,score,name_sim,cat_sim,med_sim,est_sim,col_sim,mat_sim,fab_sim,cod_sim,des_sim,items_sim,precio_diff,precio_rel,costo_diff,costo_rel,id1,local1,nombre1,categoria1,medida1,estado1,color1,material1,fabricante1,codigo1,descripcion1,precio_venta1,precio_costo1,cantidad1,is_combo1,items_sig1,id2,local2,nombre2,categoria2,medida2,estado2,color2,material2,fabricante2,codigo2,descripcion2,precio_venta2,precio_costo2,cantidad2,is_combo2,items_sig2
producto,0.9161,1.0,1.0,0.8,1.0,1.0,0.2353,1.0,1.0,1.0,1.0,5000.0,0.0407,0.0,0.0,63,Estacion,mesada,cocina,"1,20m",Nuevo,negro,granitex,,,,123000.00,0.00,1,0,,521,Vidriera,mesada,cocina,120cm,Nuevo,negro,marmolada,,,,118000.00,0.00,1,0,
producto,0.9161,1.0,1.0,0.8,1.0,1.0,0.2353,1.0,1.0,1.0,1.0,5000.0,0.0407,0.0,0.0,431,Longchamps,mesada,cocina,"1,20m",Nuevo,negro,granitex,,,,123000.00,0.00,5,0,,521,Vidriera,mesada,cocina,120cm,Nuevo,negro,marmolada,,,,118000.00,0.00,1,0,
producto,0.9159,0.9552,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,178000.0,0.2713,0.0,0.0,469,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,656000.00,0.00,1,0,,480,Longchamps,placard darkar 8 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,478000.00,0.00,2,0,
producto,0.9159,0.9552,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,247000.0,0.3765,0.0,0.0,469,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,656000.00,0.00,1,0,,483,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9159,0.9552,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,247000.0,0.3765,0.0,0.0,469,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,656000.00,0.00,1,0,,484,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9159,0.9552,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,87000.0,0.1326,0.0,0.0,468,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,656000.00,0.00,1,0,,477,Longchamps,placard dakar 10 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,569000.00,0.00,2,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,251000.0,0.6137,0.0,0.0,487,Longchamps,placard millenium 22,dormitorio,,Nuevo,bambu,melamina,mosconi,,,158000.00,0.00,1,0,,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,107000.0,0.2616,0.0,0.0,202,Longchamps,placard millenium 24,dormitorio,,Nuevo,bambu,melamina,mosconi,,,302000.00,0.00,1,0,,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,186900.0,0.457,0.0,0.0,486,Longchamps,placard millenium 23,dormitorio,,Nuevo,bambu,melamina,mosconi,,,222100.00,0.00,2,0,,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,79900.0,0.2646,0.0,0.0,203,Longchamps,placard millenium 24,dormitorio,,Nuevo,blanco,melamina,mosconi,,,302000.00,0.00,1,0,,485,Longchamps,placard millenium 23,dormitorio,,Nuevo,green,melamina,mosconi,,,222100.00,0.00,3,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,107000.0,0.2616,0.0,0.0,203,Longchamps,placard millenium 24,dormitorio,,Nuevo,blanco,melamina,mosconi,,,302000.00,0.00,1,0,,488,Longchamps,placard millenium 26,dormitorio,,Nuevo,green,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,144000.0,0.4768,0.0,0.0,203,Longchamps,placard millenium 24,dormitorio,,Nuevo,blanco,melamina,mosconi,,,302000.00,0.00,1,0,,492,Longchamps,placard millenium 22,dormitorio,,Nuevo,tissa,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,186900.0,0.457,0.0,0.0,489,Longchamps,placard millenium 26,dormitorio,,Nuevo,blanco,melamina,mosconi,,,409000.00,0.00,1,0,,485,Longchamps,placard millenium 23,dormitorio,,Nuevo,green,melamina,mosconi,,,222100.00,0.00,3,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,251000.0,0.6137,0.0,0.0,489,Longchamps,placard millenium 26,dormitorio,,Nuevo,blanco,melamina,mosconi,,,409000.00,0.00,1,0,,492,Longchamps,placard millenium 22,dormitorio,,Nuevo,tissa,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,64100.0,0.2886,0.0,0.0,485,Longchamps,placard millenium 23,dormitorio,,Nuevo,green,melamina,mosconi,,,222100.00,0.00,3,0,,496,Longchamps,placard millenium 22,dormitorio,,Nuevo,blanco,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9158,0.95,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,251000.0,0.6137,0.0,0.0,496,Longchamps,placard millenium 22,dormitorio,,Nuevo,blanco,melamina,mosconi,,,158000.00,0.00,1,0,,488,Longchamps,placard millenium 26,dormitorio,,Nuevo,green,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9156,0.9655,1.0,1.0,1.0,0.1333,1.0,1.0,1.0,1.0,1.0,390000.0,0.4699,0.0,0.0,674,Longchamps,sillon combo 6,living,,Nuevo,gris oscuro,rustic,,,,830000.00,0.00,1,0,,675,Longchamps,sillon combo 68,living,,Nuevo,azul,rustic,,,,440000.00,0.00,1,0,
producto,0.9155,1.0,1.0,0.6,1.0,0.4286,1.0,1.0,1.0,1.0,1.0,37000.0,0.1737,0.0,0.0,510,Longchamps,bajo mesada,cocina,"1,40m",Nuevo,blanco,melamina,mosconi,,,213000.00,0.00,1,0,,518,Vidriera,bajo mesada,cocina,120cm,Nuevo,avellana,melamina,mosconi,,,176000.00,0.00,1,0,
producto,0.9151,0.9474,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,14000.0,0.0579,0.0,0.0,873,Longchamps,tobogan 5 escalones,infantil,,Nuevo,naranja,plastico,,,,242000.00,0.00,2,0,,877,Longchamps,tobogan 4 escalones,infantil,,Nuevo,azul,plastico,,,,228000.00,0.00,1,0,
producto,0.9151,0.9474,1.0,1.0,1.0,0.1818,1.0,1.0,1.0,1.0,1.0,132000.0,0.5455,0.0,0.0,873,Longchamps,tobogan 5 escalones,infantil,,Nuevo,naranja,plastico,,,,242000.00,0.00,2,0,,382,Vidriera,tobogan 2 escalones,infantil,,Nuevo,rosa,plastico,,,,110000.00,0.00,1,0,
producto,0.915,0.9333,1.0,1.0,1.0,0.2222,1.0,1.0,1.0,1.0,1.0,50000.0,0.1205,0.0,0.0,672,Longchamps,sillon combo 13,living,,Nuevo,rojo,rustic,,,,415000.00,0.00,1,0,,676,Longchamps,sillon combo 19,living,,Nuevo,arena,rustic,,,,365000.00,0.00,1,0,
producto,0.9147,0.9552,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,247000.0,0.3765,0.0,0.0,467,Longchamps,placard darkar 12 puertas de abrir,dormitorio,,Nuevo,avellana,melamina,mosconi,,,656000.00,0.00,1,0,,484,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9147,0.9552,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,160000.0,0.2812,0.0,0.0,478,Longchamps,placard darkar 10 puertas de abrir,dormitorio,,Nuevo,avellana,melamina,mosconi,,,569000.00,0.00,1,0,,484,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9145,0.95,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,107000.0,0.2616,0.0,0.0,203,Longchamps,placard millenium 24,dormitorio,,Nuevo,blanco,melamina,mosconi,,,302000.00,0.00,1,0,,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9145,0.95,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,251000.0,0.6137,0.0,0.0,496,Longchamps,placard millenium 22,dormitorio,,Nuevo,blanco,melamina,mosconi,,,158000.00,0.00,1,0,,490,Longchamps,placard millenium 26,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9145,0.95,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,144000.0,0.4768,0.0,0.0,201,Longchamps,placard millenium 24,dormitorio,,Nuevo,tiza,melamina,mosconi,,,302000.00,0.00,1,0,,497,Longchamps,placard millenium 22,dormitorio,,Nuevo,avellana,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9138,0.9474,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,14000.0,0.0579,0.0,0.0,87,Estacion,tobogan 5 escalones,infantil,,Nuevo,amarillo,,,,,242000.00,0.00,1,0,,86,Estacion,tobogan 4 escalones,infantil,,Nuevo,rosa,,,,,228000.00,0.00,1,0,
producto,0.9138,0.9474,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,14000.0,0.0579,0.0,0.0,873,Longchamps,tobogan 5 escalones,infantil,,Nuevo,naranja,plastico,,,,242000.00,0.00,2,0,,878,Longchamps,tobogan 4 escalones,infantil,,Nuevo,verde,plastico,,,,228000.00,0.00,1,0,
producto,0.9138,0.9474,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,132000.0,0.5455,0.0,0.0,874,Longchamps,tobogan 5 escalones,infantil,,Nuevo,amarillo,plastico,,,,242000.00,0.00,4,0,,382,Vidriera,tobogan 2 escalones,infantil,,Nuevo,rosa,plastico,,,,110000.00,0.00,1,0,
producto,0.9138,0.9474,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,118000.0,0.5175,0.0,0.0,876,Longchamps,tobogan 4 escalones,infantil,,Nuevo,amarillo,plastico,,,,228000.00,0.00,1,0,,382,Vidriera,tobogan 2 escalones,infantil,,Nuevo,rosa,plastico,,,,110000.00,0.00,1,0,
producto,0.9138,0.9474,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9,Estacion,mesa de luz vintaje,dormitorio,,Nuevo,,pino,ramon,,,30000.00,0.00,2,0,,147,Longchamps,mesa de luz vintage,dormitorio,,Nuevo,,pino,pinitos,,,30000.00,0.00,8,0,
producto,0.9138,0.9474,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,363,Vidriera,mesa de luz vintaje,dormitorio,,Nuevo,,pino,ramon,,,30000.00,0.00,4,0,,147,Longchamps,mesa de luz vintage,dormitorio,,Nuevo,,pino,pinitos,,,30000.00,0.00,8,0,
producto,0.9134,0.95,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,144000.0,0.4768,0.0,0.0,202,Longchamps,placard millenium 24,dormitorio,,Nuevo,bambu,melamina,mosconi,,,302000.00,0.00,1,0,,497,Longchamps,placard millenium 22,dormitorio,,Nuevo,avellana,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9134,0.95,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,64100.0,0.2886,0.0,0.0,486,Longchamps,placard millenium 23,dormitorio,,Nuevo,bambu,melamina,mosconi,,,222100.00,0.00,2,0,,497,Longchamps,placard millenium 22,dormitorio,,Nuevo,avellana,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.9134,0.95,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,251000.0,0.6137,0.0,0.0,491,Longchamps,placard millenium 26,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,,497,Longchamps,placard millenium 22,dormitorio,,Nuevo,avellana,melamina,mosconi,,,158000.00,0.00,1,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0882,0.0,0.0,45,Estacion,banco plegable,comedor,2m,Nuevo,,pino,ramon,,,34000.00,0.00,2,0,,313,Vidriera,banco plegable,comedor,"1,50",Nuevo,,pino,ramon,,,31000.00,0.00,2,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0882,0.0,0.0,124,Longchamps,banco plegable,comedor,2m,Nuevo,,pino,ramon,,,34000.00,0.00,7,0,,313,Vidriera,banco plegable,comedor,"1,50",Nuevo,,pino,ramon,,,31000.00,0.00,2,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,0.0882,0.0,0.0,314,Vidriera,banco plegable,comedor,2m,Nuevo,,pino,ramon,,,34000.00,0.00,3,0,,313,Vidriera,banco plegable,comedor,"1,50",Nuevo,,pino,ramon,,,31000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53,Estacion,"ventilador turbo 20""",electrodomesticos,,Nuevo,,paleta plastica,star track,STTG31-20,,39000.00,0.00,1,0,,200,Longchamps,"ventilador turbo 20""",electrodomesticos,,Nuevo,,paleta plastica,star track,,,39000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,297,Vidriera,silla ella,comedor,,Nuevo,,caño,maña,,,67000.00,0.00,6,0,,645,Longchamps,silla ella,comedor,,Nuevo,.,caño,.,,,67000.00,0.00,12,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,287,Vidriera,silla 2000,comedor,,Nuevo,,caño,lucy,,,84500.00,0.00,6,0,,644,Longchamps,silla 2000,comedor,,Nuevo,.,caño,mania,,,84500.00,0.00,6,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,105,Longchamps,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,1,0,,230,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,,,,86000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,230,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,,,,86000.00,0.00,1,0,,219,Vidriera,colchon eco 17alto,dormitorio,1 1/2 plaza,Nuevo,,espuma,taurus,,,86000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,87,Estacion,tobogan 5 escalones,infantil,,Nuevo,amarillo,,,,,242000.00,0.00,1,0,,874,Longchamps,tobogan 5 escalones,infantil,,Nuevo,amarillo,plastico,,,,242000.00,0.00,4,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,86,Estacion,tobogan 4 escalones,infantil,,Nuevo,rosa,,,,,228000.00,0.00,1,0,,197,Longchamps,tobogan 4 escalones,infantil,,Nuevo,rosa,plastico,,,,228000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,877,Longchamps,tobogan 4 escalones,infantil,,Nuevo,azul,plastico,,,,228000.00,0.00,1,0,,878,Longchamps,tobogan 4 escalones,infantil,,Nuevo,verde,plastico,,,,228000.00,0.00,1,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,Estacion,porta micro bajo,cocina,60cm,Nuevo,,pino,pinitos,,,85500.00,0.00,1,0,,164,Longchamps,porta micro bajo,cocina,,Nuevo,,pino,pinitos,,,85500.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,414,Vidriera,planchita botanicals,cuidado personal,,Nuevo,,,remington,,,109000.00,0.00,1,0,,439,Estacion,planchita botanicals,cuidado personal,,Nuevo,,,remington,S32A,,109000.00,0.00,1,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1014,0.0,0.0,46,Estacion,mesa plegable,comedor,2m,Nuevo,,pino,ramon,,,69000.00,0.00,1,0,,311,Vidriera,mesa plegable,comedor,"1,50",Nuevo,,pino,ramon,,,62000.00,0.00,1,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1014,0.0,0.0,121,Longchamps,mesa plegable,comedor,2m,Nuevo,,pino,ramon,,,69000.00,0.00,6,0,,311,Vidriera,mesa plegable,comedor,"1,50",Nuevo,,pino,ramon,,,62000.00,0.00,1,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.1014,0.0,0.0,312,Vidriera,mesa plegable,comedor,2m,Nuevo,,pino,ramon,,,69000.00,0.00,1,0,,311,Vidriera,mesa plegable,comedor,"1,50",Nuevo,,pino,ramon,,,62000.00,0.00,1,0,
producto,0.913,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14000.0,0.2772,0.0,0.0,305,Vidriera,mesa eco,comedor,1m,Nuevo,,pino,ramon,,,50500.00,0.00,1,0,,306,Vidriera,mesa eco,comedor,70 x 70,Nuevo,,pino,ramon,,,36500.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,486,Longchamps,placard millenium 23,dormitorio,,Nuevo,bambu,melamina,mosconi,,,222100.00,0.00,2,0,,485,Longchamps,placard millenium 23,dormitorio,,Nuevo,green,melamina,mosconi,,,222100.00,0.00,3,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,491,Longchamps,placard millenium 26,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,,488,Longchamps,placard millenium 26,dormitorio,,Nuevo,green,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,483,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,409000.00,0.00,1,0,,482,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,wengue,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,729,Estacion,taladro percutor,herramientas,,Nuevo,rojo,,omaha,tbat-20,,100000.00,0.00,1,0,,419,Vidriera,taladro percutor,herramientas,,Nuevo,rojo,,omaha,,,100000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,721,Cane,auriculares,tecnologia,,Nuevo,negro,,soul,,,29000.00,0.00,1,0,,706,Estacion,auriculares,tecnologia,,Nuevo,negro,,soul,BT350,,29000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,386,Vidriera,batidora manual vuelty,electrodomesticos,,Nuevo,negro,,liliana,,,65000.00,0.00,1,0,,542,Estacion,batidora manual vuelty,electrodomesticos,,Nuevo,negro,,liliana,AB101,,65000.00,0.00,1,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,421,Vidriera,bordeadora electrica,herramientas,,Nuevo,rojo,,omaha,,,85000.00,0.00,1,0,,731,Estacion,bordeadora electrica,herramientas,,Nuevo,rojo,,omaha,bme-550,,85000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,696,Longchamps,respaldo,dormitorio,2 1/2 plazas,Nuevo,azul,pana,,,,80000.00,0.00,1,0,,697,Longchamps,respaldo,dormitorio,2 1/2 plazas,Nuevo,negro,pana,,,,80000.00,0.00,2,0,
producto,0.913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,662,Vidriera,bolsa de herramienta,herramientas,,Nuevo,azul,,wadfow,,,60000.00,0.00,0,0,,730,Estacion,bolsa de herramienta,herramientas,,Nuevo,azul,,wadfow,28pcs/set,,60000.00,0.00,1,0,
producto,0.913,0.9444,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,12000.0,0.169,0.0,0.0,56,Estacion,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,1,0,,21,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,pinitos,,,71000.00,0.00,1,0,
producto,0.913,0.9444,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,12000.0,0.169,0.0,0.0,137,Longchamps,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,5,0,,21,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,pinitos,,,71000.00,0.00,1,0,
producto,0.913,0.9444,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,19000.0,0.2676,0.0,0.0,136,Longchamps,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,5,0,,21,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,pinitos,,,71000.00,0.00,1,0,
producto,0.913,0.9444,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,12000.0,0.169,0.0,0.0,374,Vidriera,cajonera 6 cajones,dormitorio,,Nuevo,,pino,ramon,,,59000.00,0.00,2,0,,21,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,pinitos,,,71000.00,0.00,1,0,
producto,0.913,0.9444,1.0,1.0,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,19000.0,0.2676,0.0,0.0,376,Vidriera,cajonera 5 cajones,dormitorio,,Nuevo,,pino,ramon,,,52000.00,0.00,1,0,,21,Estacion,cajonera 7 cajones,dormitorio,,Nuevo,,pino,pinitos,,,71000.00,0.00,1,0,
producto,0.9127,0.9474,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,14000.0,0.0579,0.0,0.0,874,Longchamps,tobogan 5 escalones,infantil,,Nuevo,amarillo,plastico,,,,242000.00,0.00,4,0,,878,Longchamps,tobogan 4 escalones,infantil,,Nuevo,verde,plastico,,,,228000.00,0.00,1,0,
producto,0.9127,0.9474,1.0,1.0,1.0,0.1538,1.0,1.0,1.0,1.0,1.0,14000.0,0.0579,0.0,0.0,875,Longchamps,tobogan 5 escalones,infantil,,Nuevo,verde,plastico,,,,242000.00,0.00,1,0,,876,Longchamps,tobogan 4 escalones,infantil,,Nuevo,amarillo,plastico,,,,228000.00,0.00,1,0,
producto,0.9117,0.9394,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,91000.0,0.1599,0.0,0.0,480,Longchamps,placard darkar 8 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,478000.00,0.00,2,0,,477,Longchamps,placard dakar 10 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,569000.00,0.00,2,0,
producto,0.9117,0.9394,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,160000.0,0.2812,0.0,0.0,477,Longchamps,placard dakar 10 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,569000.00,0.00,2,0,,483,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,malta,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9117,0.9394,1.0,1.0,1.0,0.1667,1.0,1.0,1.0,1.0,1.0,160000.0,0.2812,0.0,0.0,477,Longchamps,placard dakar 10 puertas de abrir,dormitorio,,Nuevo,venezia,melamina,mosconi,,,569000.00,0.00,2,0,,484,Longchamps,placard darkar 6 puertas de abrir,dormitorio,,Nuevo,bambu,melamina,mosconi,,,409000.00,0.00,1,0,
producto,0.9106,1.0,1.0,1.0,1.0,0.2222,1.0,1.0,0.75,1.0,1.0,36000.0,0.36,0.0,0.0,711,Estacion,secador de pelo,cuidado personal,,Nuevo,verde,,remington,D27A,,100000.00,0.00,2,0,,712,Estacion,secador de pelo,cuidado personal,,Nuevo,gris,,remington,D26A,,64000.00,0.00,1,0,
producto,0.9082,1.0,1.0,1.0,1.0,0.4444,1.0,1.0,0.5,1.0,1.0,36000.0,0.36,0.0,0.0,710,Estacion,secador de pelo,cuidado personal,,Nuevo,negro,,remington,D31A,,100000.00,0.00,2,0,,712,Estacion,secador de pelo,cuidado personal,,Nuevo,gris,,remington,D26A,,64000.00,0.00,1,0,
producto,0.9079,0.9804,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15000.0,0.0455,0.0,0.0,643,Estacion,lavarropas semi automatico,electrodomesticos,,Nuevo,blanco,,,,,315000.00,0.00,1,0,,664,Vidriera,lavarropa semi automatico,electrodomesticos,,Nuevo,blanco,,dream,,,330000.00,0.00,2,0,
producto,0.9076,0.9474,1.0,1.0,1.0,0.0952,1.0,1.0,1.0,1.0,1.0,132000.0,0.5455,0.0,0.0,875,Longchamps,tobogan 5 escalones,infantil,,Nuevo,verde,plastico,,,,242000.00,0.00,1,0,,879,Longchamps,tobogan 2 escalones,infantil,,Nuevo,azul con naranja,plastico,,,,110000.00,0.00,2,0,
producto,0.9076,0.9474,1.0,1.0,1.0,0.0952,1.0,1.0,1.0,1.0,1.0,118000.0,0.5175,0.0,0.0,878,Longchamps,tobogan 4 escalones,infantil,,Nuevo,verde,plastico,,,,228000.00,0.00,1,0,,879,Longchamps,tobogan 2 escalones,infantil,,Nuevo,azul con naranja,plastico,,,,110000.00,0.00,2,0,
